Mean 100 cost memory
-26851.379475437217
-26854.491134756816
-26835.672423264812
-26810.109560660407
-26812.515727992406
-26798.40107096001
-26780.10921415721
-26771.07649850041
-26802.567497972013
-26826.582015461616
-26825.76594428481
-26815.162837556014
-26816.07518778481
-26804.691089737207
-26805.86161917761
-26785.369406918402
-26799.931513892006
-26793.416374132
-26799.593273608003
-26795.93034523321
-26786.77562475921
-26780.586149775212
-26769.933817212408
-26770.295768228814
-26755.454165591615
-26745.03215740001
-26742.51996563041
-26726.15559830681
-26737.66545416681
-26735.545252502016
-26742.66350267481
-26733.85445709561
-26747.19277692881
-26731.86199446481
-26727.290269302815
-26732.163452018412
-26703.95128669641
-26697.100083647212
-26677.31919681401
-26660.30044384921
-26665.741706901612
-26668.92738791041
-26672.887449816408
-26686.317570840813
-26664.966305821206
-26654.30503871681
-26639.14861979721
-26615.82239927681
-26596.392714010413
-26594.362221493615
-26598.637313499217
-26590.301753290416
-26593.435591185214
-26597.66445724641
-26591.92599374841
-26590.828659211205
-26593.935502996414
-26603.92450356921
-26610.39480956281
-26605.061643042416
-26591.02059195881
-26588.274750662815
-26596.40079833881
-26572.100362202407
-26570.892284873207
-26540.757969638413
-26535.17506931961
-26527.79525662761
-26533.19273286921
-26546.500566231207
-26542.03162049961
-26535.97341433041
-26543.638228065614
-26562.360398364413
-26573.996434432815
-26586.891942236012
-26575.747334163218
-26568.73410019721
-26566.765950933615
-26566.236512286407
-26564.88665408201
-26567.25648061321
-26566.677711539614
-26567.09854764921
-26566.414409566816
-26556.599513567213
-26568.12950993841
-26573.577418301207
-26559.008441953203
-26569.064003855605
-26560.400369804407
-26563.07146971121
-26568.973000436006
-26563.390580570413
-26556.417016248408
-26538.273242398813
-26531.523547488814
-26538.775530539217
-26527.486897847615
-26517.94008220001
-26527.987094984408
-26505.014590139606
-26524.366048679203
-26515.796975210407
-26501.709358089607
-26498.15708915321
-26482.41645476561
-26493.83568257961
-26478.10193533761
-26462.177084189207
-26465.167338707208
-26476.140709328414
-26475.453316828807
-26486.852493604012
-26475.616010673606
-26482.022925842804
-26467.105884288805
-26464.778985351608
-26445.264122340806
-26440.76294927081
-26440.305823995204
-26433.353550867607
-26436.028576405603
-26437.001127014402
-26414.20754352601
-26414.504976410404
-26389.9308540404
-26403.781468001205
-26394.71547803881
-26405.795488900803
-26391.765365822008
-26381.105026238012
-26380.263862773605
-26368.707738531608
-26369.08044036881
-26362.602467442408
-26364.36199599241
-26359.114163988805
-26375.98245233201
-26380.875124499205
-26384.831672586402
-26369.899003526407
-26334.295115400004
-26297.873855278
-26287.774847201206
-26280.28480554641
-26260.898837440815
-26256.351801640016
-26228.051009276413
-26218.806957244407
-26216.884628618805
-26224.988610579203
-26200.314802472807
-26181.925866796006
-26175.889040508806
-26175.390576964008
-26168.29658585521
-26151.462002280405
-26143.997022412404
-26118.612756921608
-26119.865924705206
-26118.673737886
-26134.028112335203
-26133.694280217613
-26123.724022173606
-26108.954852237206
-26113.615250331204
-26073.4495625556
-26053.013046646807
-26033.279378820007
-26018.65774378961
-26019.35259136281
-26025.38737888441
-26021.565619018813
-26009.507508529216
-26003.497385137216
-25991.716928018013
-25990.83732311561
-25983.238883168015
-25969.03082080761
-25948.282942841208
-25918.430599690004
-25926.053936392003
-25919.517331393607
-25914.82930992881
-25900.003980833608
-25890.47781773841
-25869.28310835561
-25863.472141966406
-25837.414816783607
-25830.741694985205
-25799.992956428006
-25788.0377286572
-25788.029364954004
-25795.310126738408
-25795.99457119801
-25802.921142978405
-25804.293421084807
-25810.243380663203
-25797.428768800408
-25795.49588636961
-25804.26645748241
-25788.724730742408
-25806.59254132081
-25797.320191654406
-25785.007209524003
-25804.672986444803
-25793.18709194161
-25798.21371324201
-25777.51529434721
-25776.584607316814
-25766.878832607614
-25747.608418896412
-25732.68004138801
-25736.351870877606
-25736.36546120801
-25744.456751643607
-25751.38742750681
-25752.37982757401
-25745.58060245121
-25726.01904178041
-25706.223764627208
-25694.146213949203
-25697.283177353605
-25689.962029813207
-25695.695367368415
-25709.11773670481
-25697.13801020041
-25692.754782794007
-25659.98690934321
-25670.955096756406
-25681.470976227207
-25668.80400613241
-25666.935497287213
-25659.22721526521
-25655.59135927041
-25659.903083449208
-25642.854493615603
-25633.037382089202
-25635.938886181204
-25605.757100527208
-25596.740234590405
-25601.935957829606
-25610.055776763205
-25595.239343058805
-25599.633590079207
-25592.082853770804
-25587.11039028441
-25608.26223636001
-25607.444022201213
-25596.45550974321
-25597.81692264121
-25582.869445913606
-25575.072026679605
-25568.178645482403
-25549.053482058003
-25549.495358233202
-25555.7201169944
-25545.106707592007
-25556.61943411441
-25543.87524981561
-25551.85028265921
-25510.23480124481
-25505.061824450007
-25491.80874696201
-25483.89007796361
-25472.916433689214
-25498.084585176413
-25509.465015624417
-25505.83835485521
-25495.53392366361
-25485.292632386805
-25482.26024447401
-25462.15870256361
-25448.35276120241
-25456.598219762007
-25445.90422450241
-25418.73711694721
-25417.61841854721
-25411.920410974002
-25421.4257341324
-25427.416479959204
-25400.099532668002
-25401.7472046804
-25391.76821276081
-25387.847710986804
-25380.949309614003
-25395.539158848802
-25389.055670093607
-25392.092696481202
-25379.765078558405
-25388.28208422641
-25372.99448784281
-25366.03211682521
-25355.095833990807
-25359.0134192408
-25331.7254523516
-25317.103276996804
-25309.778582051207
-25318.47685379841
-25309.08461425521
-25302.758696045206
-25289.102307499605
-25268.251307280007
-25262.43826432321
-25275.668716448807
-25259.658864180812
-25253.007038325606
-25232.676612018808
-25247.695631534807
-25223.215649546404
-25210.5088282944
-25224.515125215206
-25224.217815530006
-25196.538954199208
-25193.886829369207
-25173.552658615605
-25147.96200015361
-25159.856216554002
-25131.300411494005
-25133.211489790006
-25133.871462619612
-25113.23896387201
-25104.743319787613
-25111.705268561207
-25110.214649618407
-25094.08048896521
-25082.285841170804
-25087.48798939921
-25082.54730360281
-25072.633407930407
-25073.295239236402
-25066.2467959568
-25040.468962632003
-25017.452134239607
-24991.808755718805
-24964.552461091207
-24972.15537282041
-24967.86886728081
-24961.078964124805
-24969.117175279203
-24970.16977145
-24967.6384107476
-24971.003940264007
-24955.10752313481
-24955.14103227801
-24950.185318102805
-24953.78412430401
-24919.45443692201
-24905.448119910412
-24873.143912785206
-24860.36070872201
-24852.890034078406
-24836.469124176816
-24826.896228990812
-24828.868629360808
-24810.663739058007
-24800.207147349207
-24787.78235963561
-24780.30612072761
-24764.54729849441
-24737.70061324001
-24751.698813883206
-24743.359647393612
-24741.863946028814
-24754.757864388408
-24752.919729365607
-24734.538387028406
-24720.682131643207
-24716.509372514804
-24718.675967486808
-24697.920937228002
-24691.4771222952
-24687.551542902802
-24679.12787733521
-24641.5987917892
-24640.404952401608
-24637.032442950007
-24636.84328765841
-24636.72934818521
-24614.82734134161
-24643.14519658001
-24635.577062727614
-24622.248405146413
-24623.47684558361
-24636.84355146241
-24628.59849268961
-24598.569156286405
-24591.806344571203
-24598.42926330921
-24584.793605198807
-24578.394243014813
-24574.838715035614
-24541.46732017401
-24530.93851049121
-24519.038662570412
-24531.19954356561
-24516.70683877561
-24516.089529923607
-24502.292448085205
-24494.221152124406
-24477.3255164188
-24461.271717033203
-24444.607166186408
-24448.447895800007
-24433.088496579207
-24412.902813152406
-24392.46230116241
-24396.017811697613
-24360.05495658801
-24346.368177833614
-24352.63608257921
-24316.31171025481
-24299.261062024012
-24304.98846920201
-24283.03027862561
-24292.886622520808
-24289.760396317608
-24268.493784155202
-24274.755679845606
-24275.73841065401
-24275.179750498006
-24271.176480268008
-24255.257543962813
-24249.98507613921
-24232.97877675601
-24222.274153664806
-24210.39684014841
-24198.668374323206
-24203.501088170407
-24184.214193988006
-24151.099652703604
-24143.893293012003
-24157.613710166803
-24177.383398162805
-24194.100748884404
-24206.016830194403
-24204.604850074407
-24178.63291579521
-24164.975836058
-24157.823754569603
-24140.619713101605
-24138.406418419603
-24112.1767575192
-24113.48241847
-24092.8802653828
-24084.205291281203
-24071.578122595198
-24104.191435955203
-24112.1997558416
-24123.5052973828
-24109.888124844805
-24118.677213650808
-24133.518369548405
-24147.143937671204
-24147.944273728805
-24134.579083796405
-24123.887902042406
-24122.930841039204
-24090.897856398402
-24116.873599342005
-24108.623477389603
-24100.327678656802
-24114.748586868
-24115.488710990398
-24098.1376759972
-24087.287359082
-24084.9982613476
-24080.027199529206
-24071.750044096407
-24064.527464384402
-24049.13077520521
-24024.512435452012
-24023.45786586041
-24037.304476337205
-24055.244931246805
-24064.531827712803
-24059.168287180004
-24041.911487025605
-24020.512934311206
-24031.38009950961
-23995.889551360808
-23991.557505154404
-23964.317201839207
-23938.230783263203
-23898.918689838007
-23887.979722946406
-23901.44694197121
-23910.85941825001
-23909.929152882007
-23907.80292809961
-23899.47900989761
-23894.710151964005
-23895.201567538003
-23895.791022602007
-23878.48601507201
-23858.44178495601
-23855.51683189361
-23829.77907271481
-23829.402475109608
-23814.404285761208
-23803.840695406405
-23807.616656999206
-23824.096898554006
-23817.20095174241
-23809.513931999612
-23819.922078964013
-23839.078885508803
-23829.65214449521
-23837.401660342406
-23849.88064270641
-23821.01123840881
-23831.113699954007
-23819.12463470121
-23813.4810031004
-23794.229257375206
-23776.592412256003
-23789.809519190803
-23793.379521384006
-23796.795572780808
-23790.016652517203
-23773.599462487604
-23770.0101494832
-23750.607541805202
-23742.900382624404
-23723.357346382007
-23723.28757638521
-23727.475089041603
-23715.276774244805
-23713.345515885205
-23711.429266863204
-23713.567576737205
-23695.332723591207
-23682.24318411281
-23659.221943074008
-23639.118382811208
-23638.563062085203
-23618.3146948248
-23627.443444083598
-23621.943379882003
-23595.683741430006
-23586.799982695604
-23586.92050504761
-23595.186790606007
-23599.81267868441
-23593.006917322808
-23592.222795941212
-23599.385741162412
-23576.502237612403
-23568.047607885204
-23575.61067121241
-23553.467305046404
-23539.812715918404
-23521.59248178241
-23500.781056268006
-23491.079674390407
-23488.67638867921
-23482.360176869606
-23469.854618649613
-23500.50208425121
-23467.511404765217
-23472.15474391561
-23475.695297228405
-23456.627255080803
-23450.479037264806
-23451.8227923744
-23451.813657234805
-23464.361023158403
-23452.056212020805
-23438.603825205206
-23424.648736698404
-23432.96266653841
-23431.71851268442
-23419.168204882015
-23401.92790541841
-23385.68935871121
-23372.02235588761
-23371.266857440012
-23370.77637855161
-23363.82650931361
-23357.39979781841
-23335.044044601604
-23339.604618392816
-23361.220953510412
-23381.603619802816
-23390.890053650815
-23385.09927123962
-23361.710627788012
-23352.34760482801
-23330.631666883208
-23332.41378428601
-23321.24544397961
-23313.750775239612
-23329.010502037614
-23325.91188345081
-23317.411798833207
-23303.734795444816
-23308.04651316601
-23299.34762272681
-23289.399038171614
-23290.763800820816
-23299.918050812812
-23306.184440302415
-23294.675331980816
-23285.974433849213
-23269.927362824008
-23262.097831378007
-23247.797862483207
-23233.134468095606
-23227.917522012005
-23218.313517976807
-23220.213217562814
-23215.42469085282
-23214.185680334012
-23211.29543614041
-23234.95547121161
-23225.782331150807
-23213.08326285201
-23202.00614040441
-23198.523400096412
-23189.82681878001
-23187.573728190015
-23188.855648087614
-23191.190171616414
-23199.935601751215
-23211.086358220815
-23204.859026926417
-23203.35110738721
-23200.77580963761
-23194.554225380005
-23191.76695480441
-23191.117734145206
-23181.707537327613
-23190.624794738815
-23191.028208270014
-23176.81672412601
-23157.75735959161
-23165.71192905401
-23140.853733108812
-23137.63999096961
-23153.765919279213
-23148.351341074016
-23158.171457800814
-23141.893504867614
-23139.28245615921
-23145.618407104812
-23135.496026646408
-23108.628254574007
-23099.494619975205
-23090.75891617721
-23075.983510207614
-23086.410667694014
-23085.394387472814
-23090.777548240814
-23084.223027823613
-23084.284552824014
-23077.611768616407
-23076.98515310241
-23073.48015576441
-23073.788864280814
-23078.034517692417
-23062.534247013613
-23047.726360912016
-23043.550694812417
-23028.779511750414
-23021.28246689121
-23024.715277992018
-23002.408268197218
-22997.34314905042
-23001.375445278016
-23002.718207159614
-23023.422005819208
-23023.34446974441
-23007.53216013081
-23003.228911735212
-23001.51668421601
-22982.753358388407
-22969.882957423608
-22954.23954347441
-22970.82340056161
-22970.16111488361
-22981.445274820802
-22952.096402177205
-22940.214833126807
-22919.407596619207
-22913.73007255001
-22926.538282816815
-22919.045727659613
-22922.96218523961
-22915.29954879201
-22902.02810772281
-22914.997871307613
-22910.21952348801
-22883.413335280406
-22867.29741841601
-22866.574040675605
-22878.654220111606
-22856.997017030415
-22873.96185229961
-22882.892799296405
-22879.583938642405
-22862.629401665603
-22849.04770107481
-22836.205092560813
-22827.504108197216
-22821.823108593617
-22817.854521691217
-22816.728183615614
-22811.73760618402
-22806.11973722721
-22791.415098723213
-22797.801759746413
-22804.300757247616
-22799.153675556416
-22788.636683910816
-22773.972825127617
-22767.09294469721
-22734.061985000815
-22739.503831247217
-22739.191783649218
-22727.242023484818
-22739.907617316414
-22723.566770032012
-22718.142393840008
-22700.308426508003
-22684.98370810721
-22671.00282386401
-22652.35988463121
-22647.742221142813
-22647.594308310017
-22625.499062268813
-22635.71085402762
-22638.139255327616
-22613.542156950814
-22600.05945734081
-22622.042478462812
-22609.325503194006
-22609.93327086201
-22604.707160110014
-22588.291012730813
-22592.417217220416
-22598.153660430013
-22565.02699369242
-22570.05612828722
-22553.30235335921
-22528.90469545161
-22527.52082737801
-22532.79832507361
-22516.41666632921
-22520.47662573081
-22512.317663438414
-22509.632653768007
-22521.352136489608
-22513.325132328406
-22512.842543216815
-22515.20391235601
-22518.875303900815
-22505.636850913615
-22500.954841076415
-22484.80913974481
-22473.02935772161
-22462.024612074016
-22465.10736310401
-22465.681532409213
-22456.531872584812
-22456.816288211616
-22439.056990502817
-22435.78965696682
-22419.264470950813
-22434.147648974016
-22426.461516627212
-22394.070274853617
-22388.35632344921
-22400.804837334417
-22412.838065704414
-22401.64254311121
-22403.266785412008
-22404.21929558761
-22397.186393054806
-22369.763229919205
-22355.105196673212
-22341.54046177881
-22349.06791920241
-22350.47360537321
-22359.641389089607
-22355.03554048161
-22338.47531112561
-22336.98587930201
-22326.274656235608
-22335.336619464404
-22329.709182668008
-22314.108870445612
-22304.39662688841
-22320.734790111608
-22292.951287892014
-22296.210036617616
-22283.097915837214
-22280.83889240362
-22266.20870625402
-22255.434138842815
-22249.203384408815
-22234.379139797617
-22227.17356505722
-22226.35911227282
-22210.38026395362
-22212.64822134522
-22205.261826935213
-22186.03254445642
-22188.82102926162
-22184.981394566417
-22199.875121290817
-22183.727264837617
-22160.535583645218
-22158.759013074818
-22149.841687988013
-22146.73093904001
-22144.81097000761
-22156.54147468201
-22134.42857755601
-22111.328214089208
-22110.58354109562
-22094.020780248415
-22096.05515647362
-22098.51344617601
-22082.87868499921
-22106.58527245441
-22113.17977919401
-22107.880244849206
-22092.859462559605
-22088.773411199207
-22098.349599737212
-22074.891947144813
-22068.95377429921
-22080.850340340814
-22082.360235302414
-22063.590394809216
-22073.834290662013
-22069.80979288521
-22082.767026198013
-22076.890435256013
-22043.722014994415
-22034.608005702816
-22035.353156517613
-22028.13367782801
-22021.32779713721
-22027.512388539613
-22002.630692464412
-21994.20983697001
-21996.861440680408
-21995.09777152841
-21991.40608087361
-21969.57690305321
-21954.988507590406
-21937.618581308412
-21921.246699320807
-21898.637694296012
-21889.31590438762
-21898.561262232015
-21898.496267055616
-21892.671910239616
-21881.158916354816
-21892.727174803615
-21866.326149310415
-21843.80533164001
-21846.695044828415
-21850.650419438014
-21834.96600567002
-21816.384526814018
-21818.353036321612
-21796.157798954417
-21784.73121719762
-21784.269920931612
-21779.714111176418
-21761.736058953615
-21739.04769483162
-21720.995458004818
-21707.14668054162
-21717.289233557618
-21720.836884634016
-21712.043024477614
-21709.931195108817
-21707.454780848013
-21708.806496751215
-21694.866449971618
-21687.140190016016
-21679.269582890418
-21662.738387561618
-21665.18858582801
-21647.253456558014
-21622.71054718441
-21618.429837502412
-21628.66334287521
-21599.708587614008
-21574.295199755616
-21591.496135496815
-21587.65503477841
-21590.931985778014
-21583.289712566413
-21565.22991507401
-21558.891474884014
-21552.39350978801
-21553.75578999521
-21540.149885479612
-21554.080273319614
-21555.122084161212
-21553.046163469608
-21538.403015262014
-21529.79975876281
-21508.36106822721
-21496.070287076007
-21474.07141883081
-21476.52162521201
-21474.09098415241
-21472.182966000415
-21473.98706140241
-21485.248774086012
-21479.09261936121
-21493.84894618801
-21487.82944235601
-21489.734583979207
-21494.21913469641
-21497.020099466412
-21484.202862567217
-21486.796666550814
-21490.452258841215
-21445.31147484161
-21447.45814966921
-21439.543266052813
-21439.385009308415
-21432.49196217881
-21418.273607242416
-21402.06494124521
-21422.74943400681
-21420.973951698415
-21405.821164250818
-21386.56235917041
-21370.90413120441
-21350.842367644018
-21345.598601921614
-21340.70334484121
-21338.466255946012
-21349.565833483608
-21325.828778068415
-21305.42719300281
-21287.473584727213
-21276.359191777618
-21289.80546153921
-21287.649759367214
-21298.293505302816
-21265.248766512414
-21259.85698843921
-21250.421496551615
-21254.533473612813
-21244.735714900013
-21232.264872594016
-21238.937921994813
-21213.72545718081
-21185.105576020414
-21182.337922842813
-21173.519105741616
-21168.044676505215
-21156.49142877201
-21158.20180309921
-21159.521837731612
-21156.448517970413
-21127.123912068815
-21123.20842386601
-21124.645203208012
-21143.987097034013
-21122.612455999213
-21123.80977607001
-21116.613183442016
-21101.109299265612
-21093.51562383201
-21082.318463409214
-21091.15504606281
-21083.696136022812
-21053.99387310921
-21049.60889123081
-21036.77659306001
-21030.50440328041
-21033.75182914801
-21024.26989992081
-21008.076440218814
-20998.37462428841
-20985.393151012413
-20966.75460787241
-20953.143096396412
-20954.50632528881
-20944.93952813521
-20943.84544541361
-20920.409483960415
-20944.892842960016
-20949.168779306416
-20936.851454863612
-20908.235001879613
-20897.084996890815
-20894.757502420816
-20893.119554914814
-20893.109181166015
-20884.356192588413
-20880.942465830412
-20879.560777486415
-20846.365904646813
-20851.07127816681
-20837.253183682413
-20840.262845294812
-20839.149974307617
-20835.748826312818
-20830.138765268017
-20826.801227311615
-20817.469801128413
-20808.770429132812
-20786.953306642015
-20772.752594258814
-20743.09847850842
-20725.318508804416
-20713.726559878814
-20708.856048629616
-20696.478153480413
-20692.001687968816
-20682.131360836414
-20666.483979711218
-20645.134644190817
-20631.174839434017
-20639.72734478282
-20641.29775751602
