Cost per episode with eps
-31957.371942159974
-29583.788917600035
-33277.99627416003
-29612.601852159998
-31042.963487520025
-30282.10528908004
-30125.16511072002
-30453.471712160008
-30999.464866680017
-30705.33338332003
-30293.914986280048
-31939.39180436002
-29752.685083840006
-29288.225922080037
-32319.45113048
-30765.895004600025
-29787.75417132
-30947.487345360038
-30751.565422640007
-31560.955073800003
-30386.615863639985
-29216.718208119986
-29288.36343308002
-31005.941842480006
-31452.511331480022
-30391.18341488001
-30644.20381560001
-31403.62774400001
-32113.288763160013
-29199.24623244004
-29577.89237188003
-30454.6749506
-29665.579239240014
-29282.42355863998
-29903.739095920046
-31314.115586920027
-29029.80549760002
-31117.157563760007
-29734.41304508001
-29690.703482800032
-28860.856964000002
-30212.59215088003
-31413.940568640006
-30015.34199496
-30802.788728800006
-31093.054738999992
-28478.517627520025
-31688.54744848001
-31192.453946000045
-30559.762933040012
-29904.331572280007
-30469.07673104004
-29691.60227479999
-28437.865914719976
-31551.269561400008
-30243.771809439993
-31744.34835760002
-29622.40330812003
-31204.663446920025
-30236.79483936002
-29870.84746732003
-31556.873979600005
-29316.41785304002
-31175.754404720006
-30343.676129600015
-29975.844299599987
-27842.746097360017
-29892.168247160007
-29975.907802600013
-28655.84554780001
-29204.804570000004
-29952.160058959988
-30907.31103256003
-30158.72254620001
-30449.641174159984
-29994.7382018
-28734.343200600004
-29273.06691424001
-29781.432446720002
-30022.63712304001
-30446.995313800002
-29856.163064159988
-31178.252532120016
-31085.96641296002
-31089.54028515998
-30815.439506879986
-31488.815428640035
-30078.439121919986
-30447.22553592002
-28664.052711600023
-29131.03922820003
-30209.266117199997
-30801.274520640018
-29849.327019039985
-29564.840988480002
-28947.35580268001
-28930.42259920001
-30565.641541159996
-30077.51013540002
-28991.71256164001
-29338.86563144001
-31041.77741236004
-29021.101398000028
-28442.684692880004
-29313.866411200026
-28904.965270600034
-30583.120934320013
-30181.124636560013
-29509.45905399999
-29401.90006568001
-29943.796029840014
-31575.247602480023
-30156.15780296005
-29876.68765267999
-31157.852183920022
-30673.252043160017
-30143.99421904002
-29626.550762319996
-29995.74629451999
-31071.416588640015
-29489.45150504003
-31319.442826399994
-28855.818333600015
-30454.28358139998
-29537.56069915998
-30473.937939960004
-30106.60878536003
-28308.811779760006
-28339.541638840037
-30030.89723928002
-29003.503781320025
-29246.20401147997
-29892.163272800026
-29560.75773484002
-30068.972017120006
-30311.083055359995
-29782.91833116001
-28652.257988840003
-29551.271013159996
-29374.765883680007
-30037.945909280035
-29235.124605160017
-30078.739245520028
-29048.90344824001
-28218.92663424001
-29805.602111600012
-30350.733805360014
-29661.40508408003
-30292.42509152005
-29459.000014480018
-29572.843999840035
-28549.35426968
-27466.327154320024
-27349.526827520032
-27791.580324600003
-28819.773045520044
-29162.513506000032
-29054.248763360018
-27643.53553619997
-28335.84320811997
-28158.184405960033
-29623.055700479996
-29300.856258000007
-29508.37290091996
-29712.352313159987
-28545.82562264
-28456.47135783997
-29137.791048719988
-29549.809857280026
-29225.708128479997
-29164.265030200015
-29916.512305440036
-30061.844546560027
-30432.581086640028
-29147.41295876001
-28429.36444656
-29295.717058160026
-29473.283567440027
-29246.382293679995
-29434.50839224003
-28793.83178876004
-30922.394080079972
-28788.568933519997
-28490.618574400043
-28625.001091920032
-27813.53488480003
-28552.605202200022
-27601.561413760013
-29340.113246280005
-28278.65622920001
-29834.28403672002
-30842.700365920016
-27782.354027360034
-28560.90291368001
-30123.881467119998
-28384.14596092002
-28446.099227360035
-29359.062542599975
-28185.07315220001
-26982.910595119993
-29982.549989240004
-28590.504444960003
-29692.440828560008
-29163.374588240014
-28613.404393919976
-29629.598090120016
-27313.22370951998
-27859.792140919995
-30601.082676320028
-27833.449401799982
-29206.533982840007
-29790.79339156002
-28517.394306199985
-27722.588860640004
-29118.160426120034
-27591.385510800017
-26960.71254304001
-29262.29960272002
-29632.558719640016
-27376.739690880044
-29069.020122800026
-28994.97711019998
-30317.57765516001
-28117.706435040007
-30467.868102920005
-28110.487509680013
-29693.52449612003
-27145.625372480008
-27969.441828440013
-27730.486198680006
-28879.59320360005
-30163.97917868002
-29609.63955928004
-27873.17924448003
-26798.206592400013
-29369.99911508003
-29398.455645720034
-29302.44114060003
-28275.72111556
-27992.5312652
-28354.904168440004
-29521.654459920002
-28436.928333120017
-29270.34457452001
-27202.99810351999
-26973.343240480037
-26624.340721079963
-29736.668783319998
-27930.280948920026
-29085.462997960058
-28439.361294399998
-27625.68472963999
-27310.25560939999
-28522.935112000014
-28929.845391919964
-28805.966317440027
-29874.82252660002
-26732.22189896003
-29616.174495840027
-25979.589932440005
-27596.64542888003
-28053.97646884003
-26626.83538584003
-28105.59598720004
-28005.26884900004
-27829.923439520007
-26212.267542640002
-29116.74467224002
-28950.63353232
-28612.689469720004
-26275.040094759996
-27941.934388960002
-27164.800791040023
-29057.392407880016
-29800.170202720008
-28252.49263668
-27838.447185080015
-27639.800595680004
-27631.519401359994
-28638.493791080033
-27678.910009199986
-27383.67192671999
-28041.78673804004
-28338.89483256002
-26666.980883600037
-29059.19464291998
-26569.153341240024
-28873.39686456003
-29638.595044759993
-27312.640787599998
-28740.190302880004
-28876.57534124
-29478.098584040017
-26491.573983919967
-28119.534643080013
-28047.92734400003
-28421.298506880026
-27017.793182120007
-27748.183497320035
-28377.265751040046
-28211.103435760026
-27484.773033
-27140.067042800012
-28443.723221880005
-27609.202923280023
-27272.12646980003
-28010.54572755999
-27373.64118064001
-25878.540454240025
-27799.118061400022
-28839.647186159986
-27127.673066000003
-28106.59586231998
-27881.69140148003
-29120.399507639995
-26895.941935999996
-26503.0429658
-26947.725695240028
-29016.56633552
-29080.56608748
-29120.558860560024
-27824.1260596
-26541.693119319993
-27216.962421240012
-27850.224446640033
-27653.263530320015
-27848.584566960006
-29412.766056120017
-26319.40034771997
-26978.77956736004
-27522.0250094
-27799.950971840004
-27367.969010919984
-27832.355215439988
-27956.088732159966
-27425.17274360001
-25269.52538344
-26965.57990427998
-27599.91942236
-29307.234892279994
-26682.34448371998
-28468.923065520023
-26972.944685680006
-25744.850691000018
-28015.930073440053
-27800.262151880048
-27074.274627279978
-25878.1337668
-27174.321249480025
-26645.953467239975
-28489.72147132005
-28061.44564184002
-29014.829756639996
-29088.937243240034
-27305.20689944002
-26400.75700888001
-26937.565395119997
-26923.94660399999
-27972.507254760036
-27416.08060084001
-27925.72320576001
-27206.157320160008
-28081.34166008001
-27004.232305240028
-26825.391448680017
-26171.345615320002
-28489.491566079992
-27577.798259280004
-27064.26024480002
-27059.425668680018
-26052.119466039992
-25209.78708047998
-25882.091682640003
-25611.647415240048
-26547.86929684004
-28241.35015408
-27305.65874748
-27495.932103359995
-26816.660914799977
-27711.004546280015
-27801.185977880014
-27631.141163520017
-26633.301873680004
-28441.797304399974
-27127.93701784002
-28595.379354880002
-27944.293349320018
-29391.538682640043
-27201.38924676
-27777.967517479996
-28625.21620476001
-27055.086613720017
-28010.440757400025
-27970.54273660001
-26619.03283524002
-24474.467847120013
-25857.7255686
-26418.753619280033
-27331.925191199975
-26280.203623880014
-27418.853621559996
-26526.623542680005
-27011.764715320012
-25664.141041920026
-26978.18706848
-25820.312942520053
-27071.80806388001
-27467.24459836
-27476.679803720006
-28180.98599923999
-26421.150932280005
-28649.865777439998
-26470.61546564
-27413.86165712
-27370.89260604
-25620.754643480006
-26017.27412072
-26431.286950960017
-27009.440191120033
-25278.398295760002
-28233.75325088001
-26491.926473920004
-26691.36059136001
-28015.898612480007
-26659.533840440003
-26639.651380080006
-27174.833749639987
-26692.91254836003
-27224.637638440014
-27571.734503119984
-26951.41420551999
-28775.69287604
-26905.197018640007
-28977.15192664001
-28447.214798720004
-28595.79866183999
-26764.142828840006
-26542.129690880025
-26670.19537232004
-27513.442087040003
-27865.393811280017
-26877.43188552003
-26117.428356360015
-26872.39428396002
-25999.60066231999
-26352.49530252002
-27139.072861880028
-27354.435642280016
-26194.185748399996
-25296.861493440025
-27697.64480416002
-26479.673608040022
-28813.345656880007
-26265.434871759997
-28611.425710160016
-26469.23083376003
-25953.354052720002
-27463.037203680025
-27370.427447359998
-25331.500002360004
-25338.276455319996
-25606.30632036002
-25453.813886160002
-27830.697561720066
-27489.254366720037
-26602.544634439986
-27340.142616120025
-27008.78369428001
-25896.60430531999
-26119.563148559988
-25991.658883880045
-26002.178734360023
-27458.35225020005
-25862.8401424
-26461.042616680013
-26894.17676976001
-26041.89328924
-27281.90386132
-26399.685649279993
-26593.510468680015
-27208.76127492004
-26471.031004080014
-27261.23438240001
-26847.44491624002
-25645.018867919993
-26998.242606120053
-26111.38252375998
-24935.712219160017
-27512.555178720024
-25896.096368280003
-26068.929944320014
-27295.703346919992
-26598.97505415998
-26141.357056320026
-25715.761269559982
-27623.567794280018
-28259.177317560025
-26337.14650160002
-26271.614518320017
-26371.43864676003
-26280.443816800012
-26643.67648672002
-24962.543489400046
-27120.35173928002
-26326.67309248
-26438.002890120057
-26705.515226400003
-26551.772550959995
-26857.732305320027
-27115.752742959994
-26457.346033920003
-27165.705513720037
-25428.41464647999
-27162.64248016002
-25734.45587368003
-26771.740229480016
-25805.25395424001
-27143.111968239984
-26128.535633199994
-26612.23027908001
-26700.675004480032
-26034.753957720015
-27178.678862920016
-25194.682080280014
-25974.413535520012
-24661.562696760004
-25472.95845316
-27237.03885360001
-27543.20573931998
-27967.740693720018
-28294.426307960006
-26640.56637408
-25839.070308200007
-27461.51003468
-26114.59274668003
-26652.830135199976
-26561.09357715999
-26969.63889143999
-25836.639351440026
-27826.825876520026
-28288.28041740001
-26303.585535720038
-26007.69490264001
-27183.078662480035
-26998.50071960002
-26999.52590187999
-26605.756209840012
-25950.33053392001
-25919.601618800007
-26109.46626104003
-25267.601190519967
-26358.865875120016
-25799.9141334
-25707.14483987999
-27873.44444096002
-27008.97845792001
-27284.13738892
-27016.142630520004
-26764.60683044002
-26097.98137588001
-27210.493485200015
-26769.909927199995
-26743.364666480036
-26716.23675444002
-26787.93097012
-26405.729708079958
-27287.19875139998
-26873.797873839994
-26133.58695844001
-26061.68624120003
-26033.742494839997
-25933.764926120028
-26476.862650239997
-27015.839779519993
-27005.83345296004
-25437.279134960016
-27047.449479479994
-26415.540456200044
-26666.795639959983
-27183.663541160025
-26650.519288360018
-25773.674571879998
-25446.85699743997
-26172.475425240023
-26370.21717296006
-25869.37933695998
-25156.70095899999
-25940.41349759999
-25215.304694239992
-27831.242222240053
-25212.022597440024
-25886.941634839997
-26243.748160519997
-24567.293617559997
-26857.684050960044
-26050.193070079982
-26666.69220272
-26636.171953400033
-27368.951580440007
-26302.69939679998
-27420.361494319975
-25520.028193679973
-25603.235006320025
-25628.64758388001
-26093.983198760026
-24486.51658904
-26255.397919400006
-26506.06002339999
-26162.504992560003
-27383.255296760002
-26554.60109479999
-24886.347164880015
-25458.15793491999
-24705.230243160015
-27119.51726976002
-25865.141233240047
-26913.25504043999
-25740.09966036002
-25062.50167480002
-26528.113932640004
-25545.06258028
-26072.024141439982
-26530.88157028002
-25370.63493528003
-25449.630335159978
-26348.391531080004
-25962.225669880023
-27632.693662319994
-26049.938833319997
-24407.351881080045
-24652.30029576004
-25630.665566400006
-25090.06614272002
-25522.913224119973
-25659.889166599958
-23822.75089884001
-25636.68837396005
-26777.40602888002
-26647.037547479984
-25359.445065880005
-26449.38684971999
-25699.902906999978
-25957.84854816001
-26473.67955160003
-25315.042362120006
-26253.02791508003
-24067.329660759984
-26075.647312280016
-25800.382936880025
-27644.903705960027
-25234.217978760025
-25361.840070719998
-24322.997139760002
-26173.184649280014
-23856.87566340002
-24965.326867039985
-25310.770606239985
-25553.979127479997
-26834.091587760005
-26701.46012803999
-26828.317498639986
-25564.09887823999
-26142.352327279998
-25538.191042520015
-26699.97047988002
-25645.88571332002
-25866.39251535999
-24799.010077200026
-23148.352643320042
-26824.019911400024
-25380.081995000008
-25464.962779640013
-24994.329740719975
-26063.223469999997
-24886.362514680008
-24856.18249604002
-24441.71696120001
-25748.228276359998
-23591.92178424002
-25988.140764079984
-26649.682918039995
-26501.750750320025
-25515.301443400018
-26865.13260328001
-26507.444983600002
-26464.375294800047
-23875.239772720008
-25747.125254519997
-26092.36180551998
-26277.06954824001
-26998.803655280004
-24959.706668200004
-25012.449947480018
-26533.871309640013
-25709.094600640015
-26552.855200120033
-24596.850313240022
-26543.103250360018
-26398.37410952
-24375.658025680004
-25927.523743480026
-25887.21114263997
-25604.59403935999
-26437.77662743997
-26787.05078508003
-24585.75659576001
-25575.47540711999
-24549.90395632004
-24182.977277240007
-26175.50022896
-26868.297435240034
-24154.232410840013
-26031.491690439983
-26047.4671768
-25921.54461932
-25426.818492599985
-23636.46769536002
-26836.918401680032
-26114.08962188003
-25261.416923159988
-25358.21169576
-25301.19593924001
-26167.295970799998
-25801.80735315999
-23744.771351799976
-25366.680378440007
-26252.37607908
-24614.51509691997
-25148.252239640005
-24926.924205000014
-25464.282189120026
-24149.02219596001
-25529.490844760006
-24767.83959328002
-25162.642817960004
-25937.935506400012
-25554.866958080005
-25678.554783080028
-26783.178837280022
-23864.697393120005
-25669.644926319983
-25010.564787280025
-24045.332205719995
-26517.867169119985
-25937.51823823999
-25191.686974840035
-25218.602313000014
-24801.22888240003
-26597.88622124
-23483.35556452003
-24716.92029928
-24036.53232191999
-23531.130239920018
-25075.82022183999
-26373.69081212001
-26103.369911839985
-24948.10452932002
-24523.536008320018
-25809.962460080005
-26398.221336759972
-24818.16330760001
-24183.504742120014
-26966.89818324001
-24468.791516559984
-23983.25972436002
-25534.015873319968
-25296.591758040002
-25749.542393040017
-23747.427226000014
-24092.325182280034
-25544.849196239997
-24467.063587679975
-24602.27956332001
-25373.383332719957
-26345.347438160006
-24207.833620520007
-24745.419599960016
-24515.466484079978
-24443.622351040005
-24459.38112571999
-25953.445816280007
-25408.122466880024
-25907.05996840004
-24136.335914359992
-25045.22744812004
-25731.905800240034
-24745.066947440013
-24807.901300200003
-25459.769984520015
-24911.430693680028
-24913.703633319983
-24378.402372520002
-26335.49516004002
-24932.88608284001
-25043.91201512002
-24519.812569440008
-26098.752264839986
-24095.10505152002
-25127.691984319998
-25776.28771775997
-25897.792774959984
-23119.32500955998
-25339.381556360007
-24404.359552079994
-24227.984938880007
-25775.17823580002
-22719.89490112001
-24741.011785920018
-24248.97456020002
-24112.250354199976
-26018.73302680003
-24850.427288200004
-25882.42979616
-24434.05111148001
-24742.079839880003
-25947.03331544
-23142.399115719985
-25845.528834440032
-26180.27275247999
-24556.572595200025
-22780.428363280032
-22999.513099999975
-23602.958118720017
-23076.17789039999
-24505.06252472001
-24938.02982448
-25573.385763480004
-25418.336212360013
-25253.51185672
-24673.788134760027
-25800.835140759984
-22559.380483040033
-25532.841759079984
-24272.268175759997
-25522.523438079996
-22504.9667682
-24154.235256920027
-22448.13407056001
-25504.858430960023
-23117.629928760005
-24027.553936160028
-24053.275268680027
-24242.57224272004
-24697.378138839988
-24891.85906736
-23949.208203479993
-24470.978422200038
-23225.346659080027
-23913.217695800005
-24883.175628840007
-23883.003650320006
-23886.962185440003
-24820.522075879995
-24892.006719560013
-24535.5565784
-24717.744373319976
-24530.82861648001
-24740.195505519998
-23734.459434199995
-25753.83984348002
-24425.605368359997
-23341.13818536002
-23213.989628639993
-24349.407577800004
-23646.008779199994
-25515.100344160026
-25285.19781072
-23559.34170868001
-26579.212749840008
-23335.511797040024
-24211.98343811999
-24589.907631399983
-25938.950151200024
-24548.877455439986
-23342.41379784003
-23531.552448999977
-25407.711473760006
-23151.900673040025
-23803.686132639996
-24103.828327800024
-22616.306330120027
-24355.241498600004
-24717.075176319973
-25352.424013880005
-23595.956969119994
-25670.174915039996
-23365.358763599997
-24000.77170412002
-23770.206413959997
-23306.050755119995
-23247.248548640022
-24762.475333880026
-24799.555237959998
-22914.317740160008
-22999.860816120017
-24875.363622960005
-22502.466753880006
-22726.42717608002
-25754.482458880033
-22143.85048532001
-24192.727951879988
-23692.065727360034
-23143.562498719984
-25389.99394160002
-23915.362318560023
-23648.51701956002
-23346.084470159974
-24839.284866759994
-24193.108544600018
-23711.92333120001
-24426.839396279993
-24323.18050583999
-24181.799857840004
-23363.588802360013
-23554.348488240008
-24774.18673292002
-23625.670500440006
-23916.839416199993
-22868.818624040014
-23835.936626040002
-24152.470078759972
-24976.481899599992
-25274.693190879978
-24267.786021400007
-24363.864512720033
-22340.83639656005
-24207.677789760008
-24703.128063520013
-23533.107709919976
-24452.458666559975
-23177.869050720004
-22689.946578120012
-23472.626450360007
-23404.770765599995
-24259.806569480024
-25766.2981042
-24955.067245559996
-23578.68822467996
-24143.141177160014
-23996.53880936002
-25511.66952591997
-25415.83208096001
-24322.605848480012
-23360.859145600007
-23822.74089196004
-23853.50210315998
-21267.67995811999
-25822.92095344001
-23088.20550056006
-24053.595755560018
-25325.094471439974
-23960.97459768002
-23085.418576560012
-23806.975028039975
-24306.646804959975
-24220.63819148002
-23703.11307320002
-24017.93753432
-22194.79051628001
-23292.005868160017
-24320.14840920002
-24725.79923304
-25008.0351196
-25278.0972244
-23109.654725920045
-23789.420328720033
-23145.342539279995
-24646.05822852003
-23030.157934960003
-22902.307176400005
-21487.953106599994
-21981.265773800013
-22007.74080868001
-23454.980766280027
-24689.135700320006
-24472.800076879994
-25314.68493696
-22939.278194800023
-22971.294312439994
-23626.94253444003
-22665.44788751999
-24414.18700499998
-22986.574423320006
-23348.00100227998
-23303.461662880036
-23096.398997160013
-23327.699003080008
-22500.95276928
-22713.84737847999
-23683.646914399986
-24895.27270412003
-24072.88065272
-24030.853263680034
-23955.132436600004
-24915.54147059998
-23932.689521599983
-23277.418338600015
-23974.325412479982
-22867.54202911998
-23154.09663984
-22993.82142660001
-23127.70256728001
-21218.387926200026
-23626.309429680015
-25237.07301204
-24005.517238880006
-23687.68960984001
-24161.39284040001
-22551.389541640005
-23352.99203076001
-22486.578628479994
-23552.464587759994
-22227.496233600017
-23356.611802680003
-23973.09975388004
-23554.35525324002
-23432.544664480014
-23725.214514000003
-23082.649611440014
-22012.451311440003
-22843.51613092002
-22674.35779572003
-23264.337164599998
-24212.253948800026
-22339.02778668
-23253.71132244
-23657.671369600037
-22077.164218320017
-22644.73183648
-24464.510901760048
-24004.497606560002
-23152.535385960018
-22792.050314199987
-23326.358627440022
-24976.10109160001
-23477.94774919999
-24109.60427284002
-24334.994557399998
-21928.804560560035
-22631.079896560015
-23689.646112320002
-23334.689529520016
-23352.467660719994
-23120.530574480013
-23191.119711000003
-22602.946281160017
-24332.426518280026
-22523.853004840006
-23552.539415599993
-24407.651086839993
-23418.29025668003
-23346.152816080004
-23219.79408752
-23806.061514080004
-25561.38339732
-22990.157077720014
-22357.87439164003
-22622.428683640013
-23026.183500280044
-23167.59048276005
-23065.117628960004
-23001.769286680053
-23384.180448880004
-23911.396942040035
-23034.10488115999
-23740.372439880033
-22450.355615480043
-24003.387079000004
-20794.58261328004
-23358.36455552002
-23649.58661836003
-24019.532403040037
-22936.38419348002
-22875.902525159996
-22350.27135516002
-23536.497780880014
-23143.091142479978
-23117.489935080008
-21854.460281800013
-22877.475660440006
-24191.420567320023
-24104.325146319996
-22136.56596156
-21980.300663440015
-23734.633434999985
-22226.509953240024
-22332.840547560027
-22637.42903419999
-23629.272377679972
-24310.285863359997
-23744.361871960013
-23202.790839559973
-22426.146161160006
-23172.179292
-23485.544581120008
-22466.35008284
-22755.723730240003
-23013.92500896001
-23057.511987719998
-22675.24396884002
-22869.920374720008
-22838.678147920025
-23584.391433320005
-22708.99542360001
-23967.16618216001
-22897.80499412002
-23339.415579039996
-23291.73470876004
-22326.08048264
-23481.184020520017
-22720.03098136003
-24427.007601240006
-23342.571880560008
-22733.87867324002
-23822.307799959992
-23296.825478280003
-22810.386238720024
-23446.487456439994
-23017.72754551998
-21071.431629680003
-23735.24187203999
-22714.699148840024
-21843.18875020001
-22306.31749536002
-23134.484732920006
-20767.891727920018
-23336.297155680022
-23689.757049280008
-22103.274015960014
-25446.522574440023
-22376.702313240046
-22891.430515120017
-23425.645408760018
-22314.120581600077
-22289.32388436
-22564.584289320042
-23236.03389303998
-22857.453960440023
-22971.520309200023
-22529.451874440016
-24227.96218911999
-22679.2374878
-23358.62016076
-22453.252153719986
-23128.45815960003
-22252.446547360025
-24363.297369920005
-22948.418346000017
-22002.51234772004
-22926.862476680002
-23000.723646719995
-21869.034509880017
-22470.089601600022
-24149.342624160006
-23330.68241784001
-22483.645163040008
-22761.104014399996
-22756.704871800004
-25096.563366239985
-23159.83687528
-21483.886667600018
-22571.44444712002
-23212.95769696002
-22035.064359280008
-21747.06478467999
-22176.031044960055
-24108.74132419999
-23937.158511200007
-21922.99860700003
-20423.477291160005
-22461.42971331997
-21938.80875228003
-22368.63178656
-24156.723551839987
-21601.015839439988
-23928.143538880035
-22376.827497720038
-21790.345828160007
-23151.43664027999
-22399.640878480008
-21510.80174656
-22492.733459880008
-22064.228187520024
-23188.31860704001
-21568.91312688003
-23922.993480159992
-23225.93524724
-22306.542968800044
-21933.81868000001
-22952.115804279976
-22460.101020560025
-22332.6924032
-21858.0462008
-22775.320601760042
-23372.91077355997
-21967.292339680043
-22193.936834560005
-21543.46115856002
-23696.178090040034
-23325.14371896001
-22355.21220560003
-21786.978983360037
-22118.005555000047
-22021.007380560022
-20664.070212520026
-23441.98961876002
-23308.210819240034
-22096.758692319992
-23592.63986580001
-21847.099292080035
-22177.593362160023
-22643.610868040014
-21810.100040480036
-21335.790248920024
-21958.013876679994
-22835.05912944
-22795.594955439992
-21236.962852320004
-24038.906721400006
-21314.271759679996
-21275.532034360003
-21366.429187840025
-24041.49086240002
-21034.61996848
-23195.26149972002
-20245.280652719997
-21694.682417760032
-24102.377498240025
-22676.918336920007
-22133.85590068002
-22879.61577271999
-21216.05302232001
-20985.879618000003
-22175.733774240012
-22817.073653920008
-20926.418414880012
-23642.029833199995
-22041.557731200057
-22703.01934216003
-23701.400146600008
-23425.26177300001
-22630.978576640013
-23594.75707468003
-22820.391308200007
-21804.61286087999
-21784.24556364003
-22748.72723676001
-21770.44014368
-20902.037782959993
-23235.13757968001
-23058.140577240025
-20954.068527439988
-22498.53116428
-22373.412853279988
-23003.94906424001
-20831.126561440025
-24249.421816719994
-21988.091637120033
-21857.439188880027
-22588.44173484001
-22728.738056120015
-23774.76728411999
-22093.405437640024
-22197.488589360004
-21842.31580223999
-21472.74079168
-21366.42501064
-22471.35518660001
-20566.525117559995
-21176.223033519975
-22601.998330399987
-22855.587123920035
-21908.04692575998
-22500.700616240003
-21452.072657080036
-22857.021232240015
-23283.02382060002
-21227.602148520033
-21591.405418040024
-21428.416522760024
-23144.618068880005
-19714.383237920018
-22390.10306008001
-21877.106529000015
-21343.01078352005
-22459.974865200023
-22148.478506119995
-21683.467525400036
-20451.394218880014
-22231.558330240037
-22378.655742120045
-20734.80757128
-22084.84193995999
-22036.681160760003
-21449.98252568003
-22246.140820200013
-21809.973365039994
-23032.83383100001
-22081.392444720008
-21005.975599720015
-22177.555148560008
-20895.246474679992
-21806.930660200014
-21829.010477320015
-21837.120679959986
-21230.699906160004
-20998.174472560026
-22022.291392960018
-21936.363781080046
-22050.536914600038
-22423.42233240002
-21080.134750360023
-24180.758786000017
-21995.240922880028
-21428.06044220002
-21332.98090048003
-22386.989819399983
-22194.58170612002
-21693.141462159983
-20720.454475120016
-22465.18863852
-21517.418684000033
-22164.50681307999
-22059.009553760035
-22792.811722040035
-21541.003984000014
-21107.023323560006
-20785.535472080028
-21765.517407760042
-22208.370982159995
-22157.667903759997
-20535.464953240004
-21604.338758240003
-19687.564166720014
-21974.988104480002
-21191.578785920006
-23465.662918000035
-21672.388665720024
-20520.101560119998
-22242.560600320034
-21688.26914480002
-20993.790377880032
-21333.856572200035
-21888.212317360005
-22729.14864532001
-21777.746045999997
-22166.291555160005
-20619.14075520002
-22058.863627840045
-20595.03503036
-20806.05881019999
-21243.039846280015
-22894.068625240012
-20804.971476480034
-21145.801178639987
-21027.977512200036
-22029.898080000024
-20845.433461439985
-21811.309562280017
-22132.86075931998
-20930.93283384002
-21505.930871920005
-20288.18175496001
-20812.61084304001
-22856.57110384001
-21827.50589932
-20487.038994999995
-22260.17224972002
-20318.88369148003
-21311.394623840053
-21207.99365244002
-22082.961128360017
-21120.986213199994
-20847.58108335999
-21697.092483719996
-21063.50830523999
-20828.732883239994
-20799.531180320013
-22614.75595531998
-18532.940996640013
-20603.27928304001
-21434.47681204004
-22005.99298824
-22204.801628960016
-20578.78346236
-20653.995115960006
-21514.63448712001
-21033.671015800013
-20587.622239600027
-20870.96787868003
-23771.69452611999
-20838.988655439993
-21877.24987080004
-20572.366339999993
-20589.656875760003
-20102.271766640006
-20580.895249919984
-20832.947006480026
-22326.413082839983
-20762.911493760013
-21986.753333360037
-21075.656014880024
-22933.101928560012
-21213.395004839993
-23312.753362640004
-20628.74952296003
-21188.688634880014
-22470.746464680007
-22216.460258080006
-20768.813224680027
-22682.80273076001
-21445.6939794
-19666.68038604004
-22209.90840564004
-20636.57208056002
-21317.155226040024
-21697.68510644001
-20772.746212480022
-20072.27486244001
-22788.90375128004
-22287.640407680035
-20002.13993924003
-20238.626305040016
-20493.186757160023
